sig_id,cp_type,cp_time,cp_dose,g-0,g-1,g-2,g-3,g-4,g-5,c-0,c-1,c-2,c-3,c-4,c-5,c-6,c-7
id_c0dd4c385,ctl_vehicle,48,D1,0.0266,-0.0991,-0.2062,-0.3336,-0.7656,0.2757,-0.083,0.66,0.517,-0.178,-0.1222,-0.0234,0.3073,0.6437
id_c0dd94e70,trt_cp,24,D1,2.353,-0.2499,-0.0467,0.5864,1.767,2.406,-0.9862,-0.1618,-1.412,-2.922,-0.791,-1.622,-0.904,0.428
id_c0e08a110,trt_cp,48,D1,-1.364,-1.721,-0.6637,0.6286,-0.8271,-0.0316,0.5367,-0.0496,1.04,-1.493,0.6314,1.108,0.1364,-0.1119
id_c0e15f360,trt_cp,48,D1,-0.5836,-0.7059,-0.6706,0.0829,-0.1915,0.8903,-0.4649,0.7796,0.1527,0.1153,-0.5365,-0.2373,-0.28,-0.114
id_c0e1c0aa5,trt_cp,72,D1,0.386,-0.0575,0.5533,-0.8151,-0.3582,-2.349,0.1363,-0.5196,-0.6362,-0.439,0.0362,-0.0072,0.2192,-0.4394
id_c0e376ea0,trt_cp,72,D1,-1.117,-1.103,0.0744,0.5696,-1.681,0.5599,0.3587,0.5178,0.0224,0.693,0.068,-0.2029,1.178,0.0384
id_c0ea595bf,trt_cp,24,D1,-1.35,-0.6055,-0.5644,-0.4091,0.3792,0.2297,0.2965,1.579,0.253,0.6414,-0.1098,0.6883,-0.1116,0.5403
id_c0eb0edf2,ctl_vehicle,48,D2,-0.1112,0.4351,-1.002,0.3323,-0.6611,-2.722,0.7849,1.382,1.692,0.6733,0.4394,0.3379,0.6697,0.7233
id_c0ee81fcd,trt_cp,48,D1,0.6237,-0.6323,3.397,0.498,-0.1705,-1.014,-0.4071,-0.3141,0.7442,-0.6665,0.0836,-0.7862,0.142,-0.6278
id_c0f175570,trt_cp,72,D2,-0.2035,-0.3901,0.054,-0.3988,-0.088,-0.4971,0.1924,0.0185,0.5037,0.4766,0.1494,-0.7171,0.1248,-0.5476
id_c0f236904,trt_cp,48,D2,-0.6974,-0.8306,-1.986,0.2377,-0.3448,-1.665,-0.5711,0.3131,-0.1577,-0.8942,-0.6071,-1.096,-0.0309,-0.8479
id_c0f26940a,trt_cp,24,D1,-0.6309,0.258,0.5291,0.3909,0.1631,-0.1237,-0.0751,0.723,0.5879,-1.446,-0.1445,-0.2318,-0.9644,0.7746
id_c0f40c973,trt_cp,72,D1,-0.5653,-0.7519,0.8439,0.2624,0.2122,0.3702,-0.2642,0.4674,0.451,-0.1025,0.8125,0.7037,0.2107,0.8371
id_c0f51f606,trt_cp,24,D1,-0.294,0.5125,-0.5612,0.5005,-0.495,0.3671,-0.5592,0.6882,-0.6018,-0.0511,0.5072,0.4407,-0.9492,-0.6065
id_c0f593a24,trt_cp,24,D1,2.731,0.7786,-0.1067,-0.5676,-0.9085,-1.964,-0.5254,-0.6938,-0.1958,-0.8778,-0.0559,-0.948,-0.3823,-0.5113
id_c0f94baee,trt_cp,72,D2,0.1979,1.378,-0.3756,-0.7153,-0.534,-0.0411,0.4488,0.6465,0.2292,0.2889,0.9893,-0.4162,-0.6222,0.3136
id_c0fba2e93,trt_cp,24,D1,-0.4513,-0.045,0.067,1.655,-0.0106,-0.021,-0.8218,0.5695,-0.0191,0.6935,-0.5189,-0.6632,-0.4758,0.1979
id_c0fc0c152,trt_cp,24,D2,1.379,0.0879,1.258,-0.6711,0.4208,-0.1258,-0.2069,-1.41,-1.061,0.3274,0.5863,0.0983,-0.0369,0.0048
id_c0fcd84a2,trt_cp,48,D2,-0.337,0.0386,-1.075,0.5259,-0.0877,0.0769,0.2561,0.3726,-0.9814,-0.4583,-1.107,0.3126,-0.5508,-1.073
id_c0fecd46e,trt_cp,72,D1,-0.3824,0.0944,-0.1487,0.8752,-0.6292,0.0814,0.2931,0.6194,0.9579,0.6532,0.8024,0.1962,0.6468,-0.1937
id_c103ce63a,trt_cp,72,D2,-1.084,1.262,-0.1191,-0.7021,-0.5598,-0.7306,0.4833,-0.012,-0.4686,-1.058,0.67,0.509,-0.6291,-0.6677
id_c103d10a7,ctl_vehicle,24,D2,-0.1504,-0.5478,0.3652,0.1433,-0.195,1.652,0.0931,-0.4673,-1.591,0.3056,-0.1527,-0.325,0.1061,-0.369
id_c104cb192,trt_cp,24,D2,0.0883,0.254,-0.0738,-0.0408,-0.1489,-0.3357,-0.4906,0.9549,0.3884,-0.1078,1.315,0.4178,1.03,0.7906
id_c107f4d03,trt_cp,24,D1,-1.166,-0.1624,-0.4768,1.512,-0.2867,-0.0607,-0.3278,1.604,1.134,1.419,0.4846,0.4411,1.161,1.301
id_c10858526,trt_cp,72,D2,-0.2997,0.1376,0.2585,0.771,0.0268,0.2514,0.2759,0.5164,1.17,-0.1037,-0.0525,0.2007,1.415,-0.4018
id_c10a05242,trt_cp,48,D1,2.871,-0.9575,-0.2385,0.3383,-0.5767,-0.0163,-1.176,-0.8115,-0.6337,0.8939,-0.1487,0.2037,0.2173,0.0705
id_c10b3eafc,trt_cp,48,D1,0.5231,0.3959,-0.3346,0.1945,1.084,0.0627,0.6107,-0.3449,-0.8645,-0.3795,-0.0481,-0.26,0.1494,-0.4643
id_c10c7ef4c,trt_cp,48,D2,0.8604,0.2207,-0.4718,-0.0145,-0.1939,0.0799,-1.518,-0.485,0.0782,0.0637,0.569,-1.041,-0.6046,-0.0296
id_c1119c066,trt_cp,72,D1,0.457,1.579,-0.0583,-0.0169,1.038,1.905,-0.3786,0.2725,-0.2278,0.0902,-0.6522,-1.533,-0.1728,0.5422
id_c1223ee08,trt_cp,24,D1,-0.1822,-0.3529,0.1718,0.2141,1.613,0.4769,-1.11,-0.8087,0.1329,0.3236,-0.6811,-1.256,0.5996,0.4747
id_c12b69693,trt_cp,48,D1,0.6129,0.8784,1.222,-0.0034,-0.1504,-0.7102,-0.419,0.521,0.1756,-0.7926,-0.0081,0.0532,0.3747,-0.3895
id_c12ce2f60,trt_cp,72,D1,-1.123,-0.9165,0.259,0.3261,-0.4261,0.8575,0.7935,0.4508,1.897,-0.0501,1.19,-0.078,0.7861,1.595
id_c130226c4,trt_cp,48,D1,1.407,0.4179,4.8,-0.0749,-1.488,-1.178,-0.1158,0.5868,0.1512,0.3031,0.9256,0.6359,1.154,0.0479
id_c132a8b7c,trt_cp,72,D2,-0.004,-1.155,-3.214,0.5527,-0.3452,0.2431,-0.1074,-0.1058,-0.0381,-0.2844,0.1897,1.405,-0.7606,0.1839
id_c1357ab82,trt_cp,48,D2,-0.1626,0.3845,-0.503,-0.7161,-0.6843,-0.7571,0.9871,0.869,0.8154,0.6175,1.145,0.6808,1.009,0.318
id_c136efc15,trt_cp,48,D1,8.142,-2.167,0.259,-2.422,1.884,-2.351,-4.312,-8.329,-9.805,-7.425,-8.956,-9.805,-9.805,-9.112
id_c1383159f,trt_cp,72,D2,-0.6561,-0.04,0.7136,-1.125,-0.4234,-0.3221,-0.0381,-0.4172,0.0262,-0.6604,0.6588,-0.0492,0.8996,-0.0175
id_c13942391,trt_cp,48,D1,0.1005,0.3524,0.3009,-0.7868,-0.223,-0.5373,-0.472,0.709,-0.2054,-0.9214,-0.9012,-0.16,-0.2687,0.14
id_c1404369f,trt_cp,24,D2,-0.7677,-1.127,2.438,0.3829,-1.64,-1.919,0.5018,-0.8297,-0.525,-0.8463,-0.6431,-0.0691,-0.2097,-0.6049
id_c14439fff,trt_cp,24,D2,5.244,1.244,0.2823,1.987,2.588,0.8509,-3.298,-8.554,-7.539,-3.156,-7.144,-5.528,-9.766,-5.083
id_c145296e3,ctl_vehicle,48,D2,0.9532,0.8999,-0.7998,0.059,0.2505,-0.7242,0.643,-0.3381,-0.1791,-1.438,-0.5606,0.9164,0.6047,-0.1198
id_c1470828b,trt_cp,48,D1,-0.8848,1.533,0.0575,0.6479,-0.056,0.8765,0.3943,0.7866,0.183,0.0892,0.559,0.3158,0.2669,1.144
id_c1471b7e7,ctl_vehicle,48,D2,-0.4421,0.3223,0.4905,-0.2333,-0.3855,-1.035,-1.686,-1.529,-1.039,-0.0189,-1.283,-0.412,0.2106,-0.725
id_c1479a9ff,trt_cp,24,D1,1.726,-1.082,-0.1267,4.963,2.017,1.429,1.042,2.105,0.4189,-1.262,1.777,-0.8309,-0.1137,1.274
id_c1479c544,trt_cp,48,D2,-0.0983,-0.3664,-0.1351,-0.9069,-0.0024,-3.253,-0.6912,0.0671,0.4211,-1.538,0.0037,0.0623,0.4909,-0.6354
id_c14870390,trt_cp,24,D1,1.355,-2.007,-0.0452,-1.569,-0.8212,-0.554,0.6305,-0.1068,0.5116,1.15,0.2555,-0.9789,-0.424,0.1901
id_c148bb039,trt_cp,48,D2,-0.0251,0.2529,0.3319,-0.3558,0.1851,0.7932,0.1416,0.0142,0.6579,-0.2768,0.2736,0.8904,0.3535,0.4133
id_c148c53ee,trt_cp,72,D2,6.879,0.1808,2.515,-2.119,0.3831,-6.455,-9.304,-9.304,-8.407,-7.801,-8.952,-7.763,-9.304,-1.255
id_c14a05f2e,ctl_vehicle,48,D2,1.152,0.6568,-0.8874,-0.7599,0.1315,-1.618,0.0147,0.4135,-0.2805,0.0393,-0.2794,-0.2787,-0.2338,-0.3458
id_c14a4cc1f,trt_cp,48,D1,-0.131,-0.3625,0.9458,0.0199,2.085,1.169,-0.9196,-0.7549,-1.249,-0.6956,-0.6584,-0.6881,0.4335,-2.957
id_c14f585d5,trt_cp,24,D2,-0.7926,0.0119,0.087,0.3839,-0.3252,0.395,-0.3673,-0.2147,-0.5632,-0.3087,-0.2942,0.0628,0.1389,0.1958
id_c15005397,trt_cp,72,D2,-0.8615,0.8604,0.0939,0.8661,-0.0949,-0.8156,-1.523,-3.574,-5.65,-1.548,-1.286,-2.385,-4.98,-0.4943
id_c15033bd2,trt_cp,72,D2,-0.1412,2.258,-1.941,-0.8593,0.4496,-0.4185,0.1263,0.5424,-1.018,0.7678,0.2785,-0.3081,0.2111,-0.4705
id_c153fd2f0,ctl_vehicle,48,D2,0.554,0.0922,0.4778,-0.945,0.1463,0.5574,-0.4004,0.8765,0.9146,-0.2714,0.0111,0.1214,0.63,0.6657
id_c1541ffab,trt_cp,72,D2,-0.8554,0.0253,0.2338,0.9416,0.1251,-0.0687,-0.6739,0.7327,0.3063,-1.179,0.1662,0.247,-0.0155,-1.054
id_c155cc6a4,trt_cp,48,D2,0.5856,0.4203,-0.0116,-0.1511,-0.634,-0.8229,0.4922,0.5402,1.414,0.4813,0.5966,0.3799,-0.5331,-0.2231
id_c158ef174,trt_cp,48,D1,1.001,-0.6366,-0.5019,-0.1484,-0.1983,0.9396,-0.118,-3.396,-0.3541,-0.066,-0.2748,-1.193,-2.568,-0.1055
id_c159655d2,trt_cp,24,D1,-1.02,-1.632,0.8747,0.9183,-0.6961,0.5293,0.2352,-0.9472,0.7288,-0.0857,0.4994,-0.1601,0.4594,0.9505
id_c15c2adb3,trt_cp,72,D1,0.6981,-0.1101,-0.5234,-0.3474,0.7881,-4.373,0.7405,1.029,0.2082,1.121,-0.1142,0.9843,-0.1025,-0.0485
id_c160ebfbf,trt_cp,24,D2,0.2314,0.0129,-0.3058,-0.599,-0.0213,-0.1654,0.5348,0.0924,0.4013,0.4878,-0.3911,0.0846,-0.8583,-0.1204
id_c161d8049,ctl_vehicle,24,D2,1.451,0.8569,-0.4454,-1.343,0.3498,-0.7926,0.5672,0.6935,0.5128,0.056,1.46,-0.73,0.3823,0.035
id_c163d9267,trt_cp,72,D1,-0.9338,-0.1678,-0.5089,-0.7411,0.228,-0.103,0.8819,-0.5468,-0.4297,-0.2067,-0.6872,-0.2978,-0.0703,-1.107
id_c164566d2,ctl_vehicle,48,D2,-0.196,-0.5687,-0.2825,-0.0197,-0.7326,-0.7321,0.4873,-0.5401,0.3724,-1.262,0.1245,0.452,-0.0104,1.423
id_c16545a2b,trt_cp,72,D1,0.1352,0.0869,0.0249,0.087,0.327,0.4215,-0.752,0.2703,0.2925,-0.6633,0.7931,0.4049,0.209,1.132
id_c16c0807f,trt_cp,48,D1,0.0607,-0.5928,0.4884,-0.1646,-0.848,1.086,0.037,-2.198,-0.8535,0.29,0.7789,0.1202,0.2808,-0.5834
id_c16cc1f67,trt_cp,72,D1,-0.4377,-0.0999,-0.6485,-2.366,-0.0938,-0.5346,0.295,0.7663,0.7115,-0.0236,1.374,1.009,0.3017,1.659
id_c178150bd,ctl_vehicle,72,D1,-0.3348,-0.6727,0.7315,1.36,-0.5372,0.2072,-0.4383,-0.1139,0.3329,-0.6035,0.0097,0.3787,-1.346,0.1698
id_c17ac498b,trt_cp,72,D2,-0.7327,-0.2549,0.2989,0.6632,-0.0853,-0.8914,-0.1111,0.6412,-0.4934,0.1946,0.3452,0.1951,1.35,-0.2646
id_c17cb6d66,trt_cp,48,D1,-0.6745,0.1026,-0.6907,-0.7165,0.1538,-0.8076,0.6827,-0.3333,-0.8163,-0.4584,0.7422,-0.6719,-0.3998,-0.6896
id_c18091712,trt_cp,24,D1,-0.2372,-1.293,-0.0013,0.2843,-0.0968,3.586,-0.0706,1.018,1.863,-0.2489,-0.8349,-0.1915,0.4672,-0.1962
id_c181ab974,trt_cp,48,D1,1.356,0.0604,0.163,0.0604,0.3518,1.206,-5.983,-7.769,-7.383,-3.891,-7.342,-6.864,-4.868,-3.873
id_c183e7a62,trt_cp,72,D1,-0.709,-1.917,-0.6289,2.115,-1.855,0.4259,-0.1928,0.2449,-0.2455,-0.3138,-0.3589,-0.3112,-1.449,-0.6789
id_c188b371b,trt_cp,24,D2,-0.6891,0.1413,0.5495,-0.5098,-0.3805,-0.1883,-0.0072,0.1751,1.013,-0.808,-0.1946,-0.5956,0.3191,0.4469
id_c18a88d34,trt_cp,48,D1,-0.1788,0.1328,0.2103,-0.2783,0.4523,0.7715,0.1375,0.075,-0.2131,-0.1246,0.1301,0.016,-0.5648,0.3181
id_c18cc9b3c,trt_cp,24,D2,2.561,-0.5577,1.196,4.8,-0.2333,0.3582,-3.277,-8.035,-7.326,-4.244,-8.147,-4.64,-9.281,-3.957
id_c1922ca53,trt_cp,72,D1,-1.17,-1.814,-0.7746,0.0057,-2.025,0.2035,-0.2342,0.083,0.5345,0.4625,0.1667,-0.3878,0.4279,0.1308
id_c19435749,trt_cp,24,D2,0.5947,-0.5885,-0.4679,-0.1869,0.2049,0.8321,0.2336,0.1932,0.2353,-0.3466,0.3897,-0.2576,0.4198,0.8527
id_c19929cae,trt_cp,72,D1,-0.399,0.8519,-0.2662,-0.9301,-0.5421,-0.4978,0.3504,-0.2773,-0.4464,0.812,-0.3104,-1.544,0.6477,0.5037
id_c19a15ccc,trt_cp,24,D1,1.108,0.2182,-0.3898,-0.3707,0.1107,-0.3007,1.114,-0.2814,0.4093,-0.8797,-0.4767,0.2378,0.8186,-0.2848
id_c19a5c2ff,trt_cp,24,D1,-0.1789,-0.3369,-0.437,0.1278,-0.9816,-0.1782,1.29,0.5538,0.9291,0.7468,0.8151,0.7046,-0.121,0.8701
id_c19aedd22,trt_cp,24,D1,-0.3442,0.2348,0.4478,0.1336,0.7725,1.225,-0.0858,-0.5403,0.2813,-0.5464,-0.7245,-1.442,0.7682,-0.9445
id_c19e4ae74,ctl_vehicle,24,D1,-0.087,-0.8885,1.902,-0.0553,-1.369,-10,1.048,1.215,0.8518,-0.1326,-0.2964,-0.3688,0.1412,-0.0447
id_c19f4ccfd,trt_cp,72,D2,-0.3923,0.4963,0.1642,-0.4268,0.2287,0.5728,-0.3692,-0.7233,0.2092,0.0739,0.8404,1.133,0.3675,1.158
id_c1a4efb6a,trt_cp,24,D2,0.6371,-0.9048,1.656,0.4703,-0.2159,-0.4325,-0.2998,-0.4533,-1.327,-1.411,-0.7692,0.7944,-0.3877,-0.5473
id_c1a826750,trt_cp,72,D1,1.479,1.006,-0.3367,0.0263,-0.0696,0.7521,-0.2975,0.5178,-0.6229,-0.0308,-2.081,-0.7949,-2.322,-0.4784
id_c1a8dba69,trt_cp,48,D1,0.3582,-0.0106,-0.1707,0.4411,-0.0411,0.6299,0.1042,-0.1863,-0.874,0.1423,-0.2132,-0.2982,0.7711,0.8115
id_c1ac08bce,trt_cp,72,D2,0.9747,0.0314,-0.0672,-0.1125,1.009,0.0713,0.7615,0.252,0.7843,0.7711,0.2367,0.4087,-0.0428,-0.246
id_c1ad38a5a,trt_cp,48,D1,0.6054,-0.0117,0.7175,0.2337,-0.4475,-1.114,0.0342,0.0489,0.2618,-0.734,-1.646,0.1734,-0.3793,-1.768
id_c1b28c443,trt_cp,72,D2,0.2791,-0.4752,-0.2671,-0.8976,-0.4308,0.9588,-0.2408,-0.3172,-0.0282,-0.4776,0.2199,0.9541,0.1391,0.0219
id_c1b943546,trt_cp,48,D2,0.692,-0.443,-0.8038,-0.4785,-0.0453,0.2803,0.6142,0.6361,0.7236,-0.6611,0.2692,0.7003,-0.5586,0.587
id_c1b9484d5,trt_cp,72,D2,-0.5694,0.1355,0.2221,0.0822,-0.1358,0.138,-0.058,0.5315,0.1501,0.5796,0.0446,1.029,1.037,0.1979
id_c1b952fd8,trt_cp,72,D1,0.4204,-0.6133,1.079,0.5527,-0.3388,1.711,-0.3498,1.383,0.8397,0.0374,0.3465,1.118,0.5514,0.7918
id_c1c1b9334,trt_cp,24,D2,1.479,0.2592,-2.173,-1.59,-2.496,-0.9113,-0.1667,1.783,0.3641,1.113,-0.1599,0.4722,1.405,0.875
id_c1c2207dc,ctl_vehicle,24,D1,-0.6549,0.0629,-1.091,-0.2911,0.5788,3.002,-0.4603,0.3332,-0.8929,0.8378,0.7082,0.9438,-0.3542,0.6083
id_c1c283813,trt_cp,72,D1,0.3324,0.2009,-0.2819,-0.373,0.0246,0.6255,0.1125,-0.5293,-0.1105,0.7197,-0.2004,-0.0059,-0.1991,-0.3337
id_c1c2b6056,trt_cp,72,D1,0.7585,0.0203,0.5379,-0.4343,0.5056,-1.031,0.9026,0.1564,0.6217,-1.616,1.143,0.7793,0.0426,1.009
id_c1c591982,trt_cp,48,D2,3.27,-2.175,0.7156,2.28,0.4121,1.957,-9.496,-8.816,-9.841,-6.837,-10,-9.326,-10,-5.615
id_c1c762d2e,trt_cp,48,D1,0.0721,-0.6544,0.8537,-0.115,-1.321,-1.921,0.5666,-0.0169,0.1332,0.1583,-0.2522,-0.579,-0.4358,-1.207
id_c1d220f1c,trt_cp,48,D1,-0.1314,0.1358,-0.4976,-0.0806,-0.1227,0.1781,-0.7693,0.0877,0.6863,0.2854,-0.1133,-0.1079,0.6216,0.2981
id_c1d3f78a7,trt_cp,24,D1,-0.9954,0.2178,-0.3979,-0.3945,0.3293,-0.0945,0.5656,0.8585,-0.3752,-0.3086,-0.032,-0.0432,-0.8249,0.8998
id_c1d58dbc2,trt_cp,72,D1,-0.5606,-0.44,1.555,-0.8257,0.2904,-0.1123,0.6967,0.5576,0.5481,-0.1209,0.9591,0.2433,0.6569,0.345
id_c1d5e0092,ctl_vehicle,72,D2,0.858,-0.0357,-0.0118,-0.0571,0.3532,1.358,0.1854,0.6471,0.676,1.074,-0.3537,-0.5222,-0.1383,0.2696
id_c1db395f7,trt_cp,24,D1,0.2021,0.0209,-0.8449,-0.748,-0.2933,-0.1053,-0.1833,0.2959,0.4197,-0.1639,-1.294,0.27,0.4199,0.8104
id_c1e09f306,trt_cp,72,D2,1.391,-1.106,-0.3526,0.1147,-0.2973,-1.093,-0.5241,-2.664,-1.711,-0.0244,-0.5697,-1.063,-0.1088,-0.4517
id_c1e1033d3,trt_cp,48,D1,-0.1323,0.0207,-0.6035,0.3771,1.922,-0.6286,-0.9645,0.1941,0.6108,0.418,0.0686,-1.655,0.6189,0.5407
id_c1e67f6f7,trt_cp,24,D1,0.0042,-1.579,0.0352,-0.2475,0.6726,0.1458,-0.0739,0.1068,-0.1516,0.4581,-0.6387,0.4632,-0.2217,-1.048
id_c1e931ecf,ctl_vehicle,24,D1,-0.8194,-0.7063,0.3059,0.5048,-1.745,-1.22,-0.0975,-0.0387,0.2317,-2.51,0.099,-0.0585,-0.2419,1.128
id_c1e9dc0be,trt_cp,72,D1,0.0795,-0.2175,0.3329,0.531,0.8845,-0.1993,0.1305,-0.5966,1.099,0.3623,-0.2488,0.4224,0.0545,0.1529
id_c1eb6b0d6,trt_cp,24,D2,-0.1572,0.2586,-0.292,0.7692,0.4442,-0.3146,0.3612,0.2806,-0.3303,0.8359,0.6012,0.0556,1.308,1.452
id_c1ed84a66,trt_cp,72,D1,0.1707,-0.6594,3.256,0.1089,0.1332,0.3153,0.7418,0.1254,1.071,0.292,0.8483,-0.0767,0.2869,-0.1865
id_c1f20972a,trt_cp,48,D2,-0.0757,-0.946,2.202,-1.104,0.761,-0.0398,-1.717,-2.225,-3.617,-1.985,-5.138,-3.755,-3.181,-3.257
id_c1f2b9e5f,trt_cp,72,D2,-0.0951,0.2447,-0.3269,0.283,-0.2296,-0.348,-0.8354,0.9818,-0.4378,0.0329,-0.2517,-1.064,0.5236,-0.3714
id_c1f3317ce,trt_cp,24,D1,0.3709,-0.3944,5.794,-0.4602,-0.697,0.3473,-0.2706,-0.8152,0.4241,-1.244,0.5016,0.242,1.323,1.049
id_c1f61fd89,trt_cp,48,D1,-0.6093,-0.9928,-0.2216,0.1646,0.0544,-0.6811,-0.7107,-0.1216,-0.473,0.1612,0.1998,0.0159,-0.7461,0.2793
id_c1f6fd1b0,trt_cp,72,D1,-0.1134,0.4812,0.5817,0.2151,-0.8809,-1.404,0.1645,0.7012,-0.2337,0.7057,-0.0437,-0.0133,0.16,-0.1474
id_c1fea4131,trt_cp,24,D1,5.654,-0.9689,0.7914,1.667,1.381,0.6088,-3.6,-2.535,-5.995,-1.353,-4.346,-6.113,-9.551,-3.371
id_c200a4776,trt_cp,72,D2,-0.7907,-0.5148,-3.36,0.6468,0.2487,1.479,-0.4977,-0.4297,0.3754,0.4653,0.5758,0.3658,0.1203,1.211
id_c2063a943,trt_cp,48,D2,0.2811,-0.2611,-0.1024,0.0488,-0.2085,-0.2284,0.1333,-0.3602,-0.0172,-1.353,-0.7056,-0.273,-0.7433,-0.6757
id_c20e6cbec,trt_cp,48,D1,-0.7753,0.2922,0.0179,0.2478,-0.7602,0.723,-0.2665,-1.135,0.112,0.7541,0.3533,0.4712,-0.0041,-0.7188
id_c20f79c54,trt_cp,72,D2,-0.9323,-0.3309,0.7017,0.4738,-0.0267,0.1489,0.8706,0.3854,0.0678,0.3751,-0.3747,0.2007,0.8419,1.12
id_c214a7428,trt_cp,48,D2,0.2154,0.7623,-0.3094,-0.8511,1.689,0.1098,0.3162,-0.5818,0.1934,0.4123,-0.0391,0.3606,-0.3594,1.052
id_c21599ea9,ctl_vehicle,24,D2,-0.8007,-0.7346,-0.1122,1.601,-1.385,-0.7407,-0.1354,1.233,-0.7962,-0.3589,-0.4455,-0.3211,0.3949,-1.287
id_c2172ba5f,trt_cp,48,D2,5.142,0.2873,0.5042,0.6152,2.049,-1.792,-9.593,-8.993,-10,-6.402,-10,-8.972,-10,-7.2
id_c21cdf28d,trt_cp,72,D2,0.9007,-0.4126,-0.0464,-0.8098,-0.2472,-0.0073,0.0873,-0.0682,1.054,-0.1276,0.5777,-0.4559,0.5258,1.047
id_c22d1c6ff,trt_cp,48,D1,-0.8297,-0.2904,-0.7741,-0.5558,-0.3013,0.2955,-0.279,0.0881,0.7525,0.6681,-0.0542,0.5937,0.4926,0.8168
id_c23060da0,trt_cp,24,D2,-0.2421,0.0756,0.4785,0.1826,-0.2538,-0.4555,0.9551,-0.9545,-0.8649,0.1379,0.6488,0.3034,0.1542,-0.3457
id_c23440d39,trt_cp,48,D1,7.095,-0.8809,0.3904,-1.475,0.101,1.207,-2.085,-2.244,-1.97,-1.569,-1.248,-3.697,-4.237,-0.4113
id_c239c9979,trt_cp,72,D1,-1.183,-0.696,0.0081,1.108,-1.207,0.6865,-0.4276,0.1521,-0.194,-1.266,0.0087,0.4157,-0.8143,0.175
id_c23ba3c3d,trt_cp,24,D2,0.1064,0.4911,0.3037,-0.8548,0.4588,0.4455,0.2114,0.4048,-0.7464,-0.1181,0.458,0.1278,-0.1588,-0.1748
id_c242f207f,trt_cp,48,D1,0.2255,-0.4482,0.4647,-0.4451,-0.3316,-0.0188,-0.1134,-0.2224,0.5011,-0.4152,-0.2655,-0.4272,0.1844,0.3
id_c24364853,trt_cp,48,D2,-0.0173,0.0726,0.2143,0.0213,-0.0919,1.074,-0.1987,-1.876,-0.4654,0.4619,-0.3019,-0.3938,0.8101,-0.0997
id_c2458772b,trt_cp,72,D2,0.4871,1.104,-0.1488,-0.7449,-0.338,-0.0251,-0.4073,0.1792,0.3368,0.601,0.3067,-0.5049,-0.3221,0.1115
id_c248f42b3,trt_cp,48,D2,0.0964,0.7275,0.2602,-1.898,0.1216,-3.236,-1.976,-3.51,-3.86,-3.882,-4.303,-6.694,-4.071,-0.0208
id_c25122583,trt_cp,72,D1,9.004,0.5993,0.4906,-1.965,3.714,-1.411,-6.316,-8.801,-9.844,-7.247,-9.844,-9.844,-9.844,-8.931
id_c252de306,ctl_vehicle,24,D2,-0.171,-1.53,-0.1881,0.8831,-2.188,-1.502,0.8943,0.6286,-0.4385,0.009,-0.263,-0.389,0.6306,-0.164
id_c254d0092,trt_cp,72,D2,0.2984,-0.5041,-2.844,0.883,0.8364,-1.151,-0.5025,0.4711,0.3964,-0.3114,0.3249,0.4607,0.9535,-0.5013
id_c25717935,trt_cp,72,D2,-0.6198,-0.0785,0.4336,-0.1555,-0.0537,-0.0423,0.9144,-0.1692,-0.7102,0.0345,0.2147,-0.6047,-1.578,-1.697
id_c258d5dd8,trt_cp,48,D2,0.1499,0.803,-0.7851,-0.0644,-0.5634,-1.064,0.0436,0.1894,0.1152,0.4049,0.5244,-0.0629,0.8571,0.3548
id_c25ab1e4a,trt_cp,48,D2,-1.54,-1.953,1.335,0.271,-1.19,0.147,-0.6522,-0.3419,0.8338,-0.3952,0.829,0.7601,0.4387,0.5095
id_c25bd073a,trt_cp,48,D2,-0.4495,-0.3187,0.3979,0.5064,-0.0092,0.1235,-1.448,0.6471,0.3653,0.8156,-0.0495,-0.3051,0.1882,0.39
id_c25da2703,trt_cp,24,D1,-1.201,0.3683,0.8119,0.3506,-0.0489,-0.2561,0.85,0.4613,0.278,0.9439,0.0439,0.4667,-0.0094,-0.3971
id_c2630296c,trt_cp,48,D1,1.386,-0.2132,1.332,0.0047,0.5055,-0.1899,-0.3447,0.4524,0.5768,-0.6495,-1.24,0.5749,0.0459,-0.0005
id_c2679bddc,trt_cp,48,D1,7.295,-0.0626,0.8673,1.958,1.968,0.7253,-8.257,-9.757,-9.757,-7.567,-9.757,-8.894,-9.757,-4.555
id_c26b50135,trt_cp,72,D2,-1.088,-1.272,-0.1721,0.2743,-0.6185,-0.0223,-0.3913,-0.6476,0.1959,0.5642,-0.6394,0.3073,0.9371,-0.5153
id_c26c290f1,trt_cp,72,D1,0.6127,0.9459,0.258,0.1265,-0.601,-1.359,-0.868,-0.8951,-0.2072,0.6891,-0.8403,-0.019,0.2943,-0.3637
id_c26cbbc53,trt_cp,72,D2,4.265,0.0502,0.7457,-0.1848,4.298,-2.252,-10,-9.94,-10,-7.537,-10,-9.653,-10,-7.103
id_c270ef6d1,trt_cp,72,D1,-0.1909,0.1454,-0.3236,-0.0425,0.4124,-0.0727,-0.1573,0.0906,0.1045,-0.2747,1.021,0.3857,0.3808,0.6423
id_c275a5b25,trt_cp,72,D1,-1.239,-0.5487,-1.313,1.001,-1.151,0.8088,0.4391,0.841,0.3952,0.948,0.9783,0.6805,0.8426,0.6001
